length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,label
0.21304032755612692,2.04612821919519,-0.41557336810382295,1.1069405990129566,0.48690805189269437,-0.1437676461764881,-0.383313540002641,-0.19505806661340147,0.0,-0.28795482563580055,-0.2925683620720613,-0.08190487086369509,-0.08306488336712105,0.8939804147966247,-0.023571535605685298,3.9793904397221542,-0.037748172590940966,-0.10518486814113344,-0.023736466077539042,-0.08624248419497287,-0.906676953313958,-0.3343439441448229,-0.08326807255995897,-0.0973377966084091,0.7992989283412496,-0.43008671961049727,-0.0073883507047190905,-0.021081851067789193,-0.05060594857281341,-0.26838849604205317,-0.2244919602658079,-0.14322906202019814,1.2038693873595627,-0.506966682423818,-0.30340697320384785,2.711550227862085,-0.01490546377935526,-0.714331484156613,-0.06156632591006758,0.6620325236891266,-0.42388457289790943,-0.960507981768017,-1.0157632360137123,-0.47534544677622426,-0.2820053908444005,-0.289576870413322,-0.06252893926436864,-0.4809543326872228,-0.6005771702109415,-0.04444776204081317,-0.39159602008672706,-0.32912159474280367,-0.06335829046432676,-0.07007648882267353,-0.1411969032007906,-0.18399855451042402,-0.3989179715382127,-1.116917027310321,1.718068457212577,0.0,0.07064941834789162,0.0,0.08099540858890615,0.0,-0.3975916624027336,-0.2619106701635159,1.1314021849131881,-1.2649707760372946,0.0,-0.5049949119055069,1.483103800978745,0.0,-0.033344450003088215,-0.07694885399509552,-0.3142694406426399,-0.03334445000308822,-0.04084980044580808,-0.37767657315304776,0.5386614733153068,1.1242855972120993,-0.2860445045944333,-0.32015657521955676,0.5134735023524565,-0.43017437089450616,-0.14363231730839596,0.9512109125356639,0.7178998171878863,1
1.1863673045043173,2.8226324123012128,2.4063139670446096,1.1069405990129566,-0.002500309264016982,-0.1437676461764881,2.3602119879653873,2.1993561553185232,0.0,2.663937299629567,1.501904071236413,-0.08190487086369509,-0.08306488336712105,0.36729065134515526,-0.023571535605685298,-0.11645221222780888,-0.037748172590940966,-0.10518486814113344,-0.023736466077539042,-0.08624248419497287,-0.906676953313958,2.3087051103591154,-0.08326807255995897,-0.0973377966084091,-1.2510963852725998,0.7376671067964234,-0.2599848939356054,-0.021081851067789193,-0.05060594857281341,-0.26838849604205317,4.45450250786691,-0.14322906202019814,1.2038693873595627,1.9725162119510096,-0.30340697320384785,-0.36879272591916823,-0.01490546377935526,-0.714331484156613,-0.06156632591006758,1.1915644454530865,0.24165658515360944,-0.5050166525512253,-0.5101698156832739,-0.13490554836919885,0.07818065297537458,0.5191545629618487,0.2828498317724387,0.13516012123933635,0.20596002953801015,0.31969373476068486,-0.39159602008672706,-0.32912159474280367,-0.06335829046432676,-0.07007648882267353,-0.1411969032007906,-0.18399855451042402,-0.22211882197997868,1.0508844986909562,-0.8626522589483712,0.0,-0.26807654693667515,0.0,-0.5978086272761904,0.0,-0.3975916624027336,-0.2619106701635159,-0.8838589966809455,1.1522970303062432,0.0,1.2231001223201134,-0.6050835807069272,0.0,-0.033344450003088215,-0.07694885399509552,1.6103836143437509,-0.03334445000308822,-0.04084980044580808,-0.37767657315304776,0.5386614733153068,1.1242855972120993,-0.2860445045944333,-0.5599875051584043,-0.008595830634456215,2.416061173365377,-0.14363231730839596,0.9512109125356639,-1.2581242577570049,1
0.602371118335403,-0.7686994808141417,2.4063139670446096,0.37990776266364873,1.9551331353628285,-0.1437676461764881,-0.383313540002641,-0.19505806661340147,0.0,-0.28795482563580055,-0.2925683620720613,-0.08190487086369509,-0.08306488336712105,0.8939804147966247,-0.023571535605685298,-0.11645221222780888,-0.037748172590940966,-0.10518486814113344,-0.023736466077539042,-0.08624248419497287,1.0844740924516219,-0.3343439441448229,-0.08326807255995897,-0.0973377966084091,0.7992989283412496,0.8406694336002452,-0.2599848939356054,-0.021081851067789193,-0.05060594857281341,-0.26838849604205317,-0.2244919602658079,-0.14322906202019814,1.2038693873595627,-0.506966682423818,-0.30340697320384785,-0.36879272591916823,-0.01490546377935526,-0.714331484156613,-0.06156632591006758,1.0150538048650999,0.019809532469769818,-0.04952532333443353,-0.5101698156832739,0.2055343500378266,-0.10191236893451296,-1.0983083037884926,0.11016044625403504,-0.26912655891809195,-1.0177515838741924,0.19831323582685217,-0.39159602008672706,-0.32912159474280367,-0.06335829046432676,-0.07007648882267353,-0.1411969032007906,-0.18399855451042402,0.17862591701868508,0.5783187690174306,-0.30007300356525446,0.0,-0.26807654693667515,0.0,1.9665621795821877,0.0,0.5381749406263749,-0.2619106701635159,-0.8838589966809455,1.1522970303062432,0.0,1.0070882430419108,-0.3440601579962182,0.0,-0.033344450003088215,-0.07694885399509552,0.055108418294059366,-0.03334445000308822,-0.04084980044580808,-0.37767657315304776,0.5386614733153068,-0.8894537139670816,-0.2860445045944333,-0.1984689605215208,1.4231543857085804,-0.4263731868545766,-0.14363231730839596,-1.051291555659594,1.1131046321768645,0
-0.4240464209917795,0.6872458812596506,-0.41557336810382295,-0.3471250736856592,-0.49190867042072833,-0.1437676461764881,-0.383313540002641,-0.19505806661340147,0.0,-0.28795482563580055,-0.2925683620720613,-0.08190487086369509,-0.08306488336712105,-0.6860888755577836,-0.023571535605685298,-0.11645221222780888,-0.037748172590940966,-0.10518486814113344,-0.023736466077539042,-0.08624248419497287,-0.906676953313958,-0.3343439441448229,-0.08326807255995897,-0.0973377966084091,-1.2510963852725998,-0.5846601302490775,-0.2599848939356054,-0.021081851067789193,-0.05060594857281341,-0.26838849604205317,-0.2244919602658079,-0.14322906202019814,-0.35691390476218016,-0.506966682423818,-0.30340697320384785,-0.36879272591916823,-0.01490546377935526,-0.714331484156613,-0.06156632591006758,-0.7500526010147665,-0.20203752021406982,2.6834226519663167,1.0066104453080411,-0.8157853451832497,-0.05688911345704108,0.7213374213056414,-0.45108005668077694,1.029817337406116,1.0681204844420618,-0.703370470538762,-0.39159602008672706,3.03839072237561,-0.06335829046432676,-0.07007648882267353,-0.1411969032007906,-0.18399855451042402,-0.10425272227448934,-0.8349411853175064,1.3823823308954233,0.0,2.1030052100552923,0.0,0.01764036606209577,0.0,-0.3975916624027336,-0.2619106701635159,1.1314021849131881,-0.6894308221344653,0.0,-0.937018670461912,2.0051506464001627,0.0,-0.033344450003088215,-0.07694885399509552,1.0470705251357726,-0.03334445000308822,-0.04084980044580808,-0.37767657315304776,0.5386614733153068,1.1242855972120993,-0.2860445045944333,0.10397792649495693,1.1027717266482198,-0.43017437089450616,-0.14363231730839596,-1.051291555659594,1.9035142621548211,0
0.4254025770720957,-0.38044738426113045,-0.41557336810382295,-0.3471250736856592,1.4657247742061172,-0.1437676461764881,-0.383313540002641,-0.19505806661340147,0.0,-0.28795482563580055,-0.2925683620720613,-0.08190487086369509,-0.08306488336712105,1.4206701782480942,-0.023571535605685298,-0.11645221222780888,-0.037748172590940966,-0.10518486814113344,-0.023736466077539042,-0.08624248419497287,-0.906676953313958,-0.3343439441448229,-0.08326807255995897,-0.0973377966084091,0.7992989283412496,0.21184756686425393,-0.2599848939356054,-0.021081851067789193,-0.05060594857281341,-0.26838849604205317,-0.2244919602658079,-0.14322906202019814,-0.35691390476218016,-0.506966682423818,-0.30340697320384785,-0.36879272591916823,-0.01490546377935526,3.652159135901868,-0.06156632591006758,0.8385431642771133,-0.20203752021406982,-0.960507981768017,-0.5101698156832739,-0.47534544677622426,-0.19195887988945673,-0.289576870413322,0.023815753494833194,-0.3327112251314776,-0.46151903232319125,0.09812615737261073,-0.39159602008672706,-0.32912159474280367,-0.06335829046432676,-0.07007648882267353,-0.1411969032007906,-0.18399855451042402,-0.46963763136150627,1.0508844986909562,-0.8626522589483712,0.0,-0.26807654693667515,0.0,-0.5978086272761904,0.0,-0.3975916624027336,-0.2619106701635159,-0.8838589966809455,1.1522970303062432,0.0,-0.937018670461912,-0.6050835807069272,0.0,-0.033344450003088215,-0.07694885399509552,-0.9558204589714369,-0.03334445000308822,-0.04084980044580808,-0.37767657315304776,-1.8564535418605068,-0.8894537139670816,-0.2860445045944333,2.3876882100998453,2.50299834802347,-0.42916098779700723,-0.14363231730839596,0.9512109125356639,1.1131046321768645,0
1.274851575135971,7.190468498522589,-0.41557336810382295,5.469137617108804,0.48690805189269437,6.109777697654907,2.3602119879653873,-0.19505806661340147,0.0,-0.28795482563580055,-0.2925683620720613,-0.08190487086369509,-0.08306488336712105,-0.6860888755577836,-0.023571535605685298,-0.11645221222780888,-0.037748172590940966,-0.10518486814113344,-0.023736466077539042,-0.08624248419497287,-0.906676953313958,-0.3343439441448229,-0.08326807255995897,-0.0973377966084091,0.7992989283412496,-0.1604549008979947,0.29838640824512314,-0.021081851067789193,-0.05060594857281341,-0.26838849604205317,-0.2244919602658079,-0.14322906202019814,1.2038693873595627,-0.506966682423818,-0.30340697320384785,-0.36879272591916823,-0.01490546377935526,-0.714331484156613,-0.06156632591006758,1.368075086041073,0.24165658515360944,-0.5050166525512253,-0.7629665258484931,-0.13490554836919885,0.5284132077500934,3.349714579774947,-0.10570128564396956,0.12198402084160291,0.43463341178050663,-0.009767619488289548,0.7798094831893162,-0.32912159474280367,-0.06335829046432676,-0.07007648882267353,-0.1411969032007906,-0.18399855451042402,-0.4107045815087616,0.06429990285998578,0.3118553120481269,0.0,0.4093753836324584,0.0,-0.5978086272761904,0.0,-0.3975916624027336,-0.2619106701635159,1.1314021849131881,-0.4592148406700242,0.0,-0.937018670461912,2.0051506464001627,0.0,-0.033344450003088215,-0.07694885399509552,1.6103836143437509,-0.03334445000308822,-0.04084980044580808,-0.37767657315304776,0.5386614733153068,1.1242855972120993,-0.2860445045944333,0.21503264282131984,0.008130974858654973,-0.43017437089450616,-0.14363231730839596,0.9512109125356639,-1.2581242577570049,1
-0.3532590044864566,0.4931198329831449,-0.41557336810382295,0.37990776266364873,-0.49190867042072833,-0.1437676461764881,-0.383313540002641,-0.19505806661340147,0.0,-0.28795482563580055,-0.2925683620720613,-0.08190487086369509,-0.08306488336712105,-0.6860888755577836,-0.023571535605685298,-0.11645221222780888,-0.037748172590940966,-0.10518486814113344,-0.023736466077539042,-0.08624248419497287,-0.906676953313958,2.3087051103591154,-0.08326807255995897,-0.0973377966084091,0.7992989283412496,-0.5846601302490775,-0.2599848939356054,-0.021081851067789193,-0.05060594857281341,-0.26838849604205317,4.45450250786691,-0.14322906202019814,1.2038693873595627,-0.506966682423818,-0.30340697320384785,-0.36879272591916823,-0.01490546377935526,0.7411653891962142,-0.06156632591006758,-0.3970313198387932,-0.42388457289790943,-0.04952532333443353,0.753813735142822,0.2055343500378266,-0.10191236893451296,0.5191545629618487,-0.3215630175419742,-0.10925654083886176,0.7900042086665612,-0.2872087599084785,-0.39159602008672706,-0.32912159474280367,-0.06335829046432676,-0.07007648882267353,-0.1411969032007906,-0.18399855451042402,0.3141719316799978,0.7868689036795758,-0.5483474172628657,0.0,-0.26807654693667515,0.0,0.2264534162742839,0.0,0.5381749406263749,-0.2619106701635159,-0.8838589966809455,0.9325454115697149,0.0,1.2231001223201134,-0.6050835807069272,0.0,-0.033344450003088215,-0.07694885399509552,0.1847146846101486,-0.03334445000308822,-0.04084980044580808,-0.37767657315304776,-1.8564535418605068,-0.8894537139670816,-0.2860445045944333,-0.17484029747335847,1.2960949978282164,-0.4293814185691994,-0.14363231730839596,-1.051291555659594,0.7178998171878863,0
-0.5479243998760946,0.007804712291880808,-0.41557336810382295,-0.3471250736856592,-0.49190867042072833,-0.1437676461764881,-0.383313540002641,-0.19505806661340147,0.0,-0.28795482563580055,-0.2925683620720613,-0.08190487086369509,-0.08306488336712105,-0.6860888755577836,-0.023571535605685298,-0.11645221222780888,-0.037748172590940966,-0.10518486814113344,-0.023736466077539042,-0.08624248419497287,1.0844740924516219,-0.3343439441448229,-0.08326807255995897,-0.0973377966084091,-1.2510963852725998,-0.5846601302490775,-0.2599848939356054,-0.021081851067789193,-0.05060594857281341,-0.26838849604205317,-0.2244919602658079,-0.14322906202019814,-0.35691390476218016,-0.506966682423818,-0.30340697320384785,-0.36879272591916823,-0.01490546377935526,-0.714331484156613,-0.06156632591006758,-0.7500526010147665,0.24165658515360944,-0.04952532333443353,-0.5101698156832739,-0.8157853451832497,-0.10191236893451296,0.5191545629618487,-0.45108005668077694,0.19049974290981658,0.09471351922780985,-0.703370470538762,-0.39159602008672706,-0.32912159474280367,-0.06335829046432676,-0.07007648882267353,-0.1411969032007906,-0.18399855451042402,0.5204376061646041,1.0054968284532777,-0.8086192215896782,0.0,-0.26807654693667515,0.0,3.248747581088098,0.0,1.7858637402982758,-0.2619106701635159,1.1314021849131881,0.9508580465248573,0.0,1.2231001223201134,-0.6050835807069272,0.0,-0.033344450003088215,-0.07694885399509552,1.243783032331601,-0.03334445000308822,-0.04084980044580808,-0.37767657315304776,0.5386614733153068,1.1242855972120993,-0.2860445045944333,-0.36741390131588136,-0.17843724025681598,0.0799767440692074,-0.14363231730839596,-1.051291555659594,-0.07250981279007013,0
-0.5656212540024254,-0.08925831184637201,-0.41557336810382295,-0.3471250736856592,-0.49190867042072833,-0.1437676461764881,-0.383313540002641,-0.19505806661340147,0.0,-0.28795482563580055,-0.2925683620720613,-0.08190487086369509,-0.08306488336712105,-0.6860888755577836,-0.023571535605685298,-0.11645221222780888,-0.037748172590940966,-0.10518486814113344,-0.023736466077539042,-0.08624248419497287,1.0844740924516219,-0.3343439441448229,-0.08326807255995897,-0.0973377966084091,-1.2510963852725998,-0.5846601302490775,-0.2599848939356054,-0.021081851067789193,-0.05060594857281341,-0.26838849604205317,-0.2244919602658079,-0.14322906202019814,-0.35691390476218016,-0.506966682423818,-0.30340697320384785,2.711550227862085,-0.01490546377935526,-0.714331484156613,-0.06156632591006758,-0.7500526010147665,0.019809532469769818,-0.04952532333443353,-0.5101698156832739,-0.8157853451832497,-0.14693562441198485,0.31697170461805607,-0.45108005668077694,0.07059722941034524,-0.044344618659940424,-0.703370470538762,-0.39159602008672706,-0.32912159474280367,-0.06335829046432676,-0.07007648882267353,-0.1411969032007906,-0.18399855451042402,-0.4224911914793105,-0.8393784226810197,1.3876647657720447,0.0,0.4093753836324584,0.0,-0.5978086272761904,0.0,0.1482721866349271,-0.2619106701635159,1.1314021849131881,-1.2649707760372946,0.0,-0.937018670461912,-0.6050835807069272,0.0,-0.033344450003088215,-0.07694885399509552,0.327281577686157,-0.03334445000308822,-0.04084980044580808,-0.37767657315304776,0.5386614733153068,1.1242855972120993,-0.2860445045944333,-0.17484029747335847,1.413504305616401,0.1769752606525477,-0.14363231730839596,-1.051291555659594,-0.07250981279007013,0
-0.5479243998760946,0.20193076056838644,-0.41557336810382295,-1.0741579100349672,-0.49190867042072833,-0.1437676461764881,-0.383313540002641,-0.19505806661340147,0.0,-0.28795482563580055,-0.2925683620720613,-0.08190487086369509,-0.08306488336712105,-1.2127786390092532,-0.023571535605685298,-0.11645221222780888,-0.037748172590940966,-0.10518486814113344,-0.023736466077539042,-0.08624248419497287,-0.906676953313958,-0.3343439441448229,-0.08326807255995897,-0.0973377966084091,0.7992989283412496,-0.5846601302490775,-0.2599848939356054,-0.021081851067789193,-0.05060594857281341,-0.26838849604205317,-0.2244919602658079,-0.14322906202019814,-1.9176971968839231,-0.506966682423818,-0.30340697320384785,-0.36879272591916823,-0.01490546377935526,0.7411653891962142,-0.06156632591006758,-0.9265632416027532,-0.42388457289790943,7.238335944134234,3.534577546960233,-0.8157853451832497,0.16822716393031834,1.732251713024605,-0.45108005668077694,2.828355039898186,3.1539925527583157,-0.703370470538762,-0.39159602008672706,-0.32912159474280367,-0.06335829046432676,-0.07007648882267353,-0.1411969032007906,-0.18399855451042402,0.5616907410615254,0.8180260221906002,-0.5854392913264489,0.0,-0.26807654693667515,0.0,1.80628900295149,0.0,-0.3975916624027336,-0.2619106701635159,-0.8838589966809455,0.9508580465248573,0.0,-0.937018670461912,-0.6050835807069272,0.0,-0.033344450003088215,-0.07694885399509552,0.2285814209214881,-0.03334445000308822,-0.04084980044580808,-0.37767657315304776,0.5386614733153068,1.1242855972120993,-0.2860445045944333,-0.16066309964446107,-1.2923781522307398,-0.43017437089450616,-0.14363231730839596,0.9512109125356639,-1.2581242577570049,1
